contents,date,day,month,related,title,year
内外因素都造成了人民币下挫。第一财经记者了解到，年初机构多数看空美元，对于美元/人民币的全年预测多在6.2~6.45，但由于美国经济的强劲程度大大超出市场预期，而欧元区经济大幅低于预期，贸易摩擦持续发酵，且中国5月经济数据出现放缓，这也导致此前始终稳健的人民币出现“补跌”。4月以来快速上攻的美元引发新兴市场货币大跌，人民币近期出现“补跌”。截至6月27日，人民币对美元跌破6.6大关。内外因素都造成了人民币下挫。第一财经记者了解到，年初机构多数看空美元，对于美元/人民币的全年预测多在6.2~6.45，但由于美国经济的强劲程度大大超出市场预期，而欧元区经济大幅低于预期，贸易摩擦持续发酵，且中国5月经济数据出现放缓，这也导致此前始终稳健的人民币出现“补跌”。“近期不少企业开始加速购汇，而且近期人民币贬值原因主要为市场贡献，非中间价因素，预计美元对人民币在一段时间内仍然存在上升的动能。”某国有大行金融市场部外汇交易员对第一财经记者表示。“这一轮新兴市场货币的贬值潮先从高波动性货币开始，例如阿根廷比索、土耳其里拉、俄罗斯卢布、巴西雷亚尔，而像新加坡元、马来西亚林吉特、韩元、人民币这类经常账户顺差较大的国家货币波动性相对较低，但近期风险开始外溢。”德国商业银行亚洲高级分析师周浩告诉记者。不过，机构普遍认为，根据中国的经济基本面，人民币并不存在像其他新兴市场货币大跌的基础。眼下，机构对全年美元/人民币的预测区间在6.45到6.8。在岸、离岸人民币多日连跌截至北京时间6月27日收盘，在岸人民币对美元连跌五日，收创2017年12月19日以来新低，报6.5950，较上日官方收盘价跌390点，较上日夜盘收盘跌165点；离岸人民币对美元报6.6113，短短10个交易日之内，离岸人民币贬值近1.5%，为2016年以来最长连跌纪录。而美元指数报94.46，较年内最低点的88.2大涨近7%。内因和外因共同主导了这波人民币快速贬值，且市场交易因素相较中间价的下调发挥了更大作用。“除了企业可能出现集中购汇的现象，也可能出现伺机做空人民币的玩家。”周浩告诉记者。外因来看，美元走强是主因之一，而之所以美元走强速度如此之快，是因为多数机构年初看跌美元的仓位集中，一旦倒戈，会导致巨量敞口的清理，加剧市场波动。年初，全球经济同步增长，使得市场认为其他货币比美元更具吸引力，即使美国经济仍表现良好。早前更有观点认为，美国经济强劲主要是因为不可持续、甚至危险的晚周期财政刺激，这可能会提前使得美国经济周期终结，并留下巨大的财政赤字后遗症。然而，过了几个月后，市场发现美国经济增长实在是太强了，使得多年来让市场相信“中性利率更低、本轮加息周期的利率不会高于3%”的美联储也开始抛弃了这个旧故事，考虑加速加息。同时，欧洲、中国、日本经济增速又开始放缓，而新兴市场随之陷入巨震，尤其是受到资本外流的夹击，这在墨西哥、巴西、土耳其、印度等国体现得尤为明显。叠加美联储缩表，此前不断涌入新兴市场的过剩全球资本开始撤出。“市场大大低估了税改对美国经济的拉动作用，实时数据显示企业扩大资本支出的意愿超出预期，美国企业第一季度业绩亮眼，标普500指数公司盈利较去年同期增长近25%，预计这一势头还不会消退。”荷宝(Robeco)中国股票基金经理缪子美对记者表示。目前，美国失业率为3.8%，创18年新低，机构预计美国二季度的GDP增长率将介于3%至3.5%之间。同时，欧元和欧元区经济的意外走弱加剧了美元看涨。去年欧元对美元暴涨超10%，今年数据显示欧元区制造业大幅走弱，叠加意大利政治风险，做多欧元的敞口也出现集中清理。6月14日，欧洲央行更是意外将加息时间推后，称“明年夏天前不会加息”，这导致欧元/美元暴跌至1.15心理关口附近，加剧了美元涨幅。正是从6月15日开始，人民币跌势开启。当日人民币中间价下调344点报6.4306，为逾四个月最大降幅。此外，贸易摩擦的持续发酵也影响了市场情绪，市场担忧这或导致中国贸易顺差减少，不利于人民币。就内因而言，5月中国经济数据出现了放缓的迹象。消费品零售总额名义当月同比仅增长8.5%，创下了2003年非典以来的最低纪录；固定资产投资数据同样下滑，前5月固定资产投资累计增速仅6.1%，比前4月累计增速下滑0.9个百分点。如果计算单月，则5月固定资产投资增速仅为3.8%。此外，6月24日，中国央行宣布定向降准，为今年以来第三次，且中国在美联储6月加息后并未“跟随加息”。中美经济周期分化之下，两国10年期国债利率中枢一下一上，进而导致中美利差不断收窄。2018年以来，中美利差已从年初140个基点以上收窄至目前的不到70个基点。新兴市场货币压力难消眼下，尽管美元指数本身没有持续强势攀升，但新兴市场货币仍然维持跌势，可见在不确定性高企之下，市场避险或做空的情绪仍然较强。机构也预计，短期内这一情况难以改变。年初到今年5月初，阿根廷比索跌了15%，土耳其里拉跌10%，俄罗斯卢布下跌7.8%，巴西雷亚尔、印度卢比等都有比较大的跌幅，这个情况跟2013年到2015年的状况非常相似，当时也是俄罗斯、巴西、土耳其这些国家货币有非常明显的跌幅，而这一态势此后有所加剧。危机后，新兴市场加杠杆的趋势持续。新兴市场的债务占GDP比重在2008年时约100%，去年第三季接近190%。如果债务上升，但是国内的储蓄不足，就会导致经常项目赤字，这就意味着必须要从海外借入更多的资金，那么这些资金就会成为外债。历史上多次的新兴市场危机都表明外债不断增多可能造成螺旋效应。“也就是说如果借的外债越多，一旦本国的经济出现不稳，本国货币会贬值，但是外债一般都是以美元计价，本币贬值之后以美元计价的债务会越来越多，这就会形成一个螺旋叠加效应，对本国的经济、汇率和债务都造成致命的影响。”周浩对记者表示。机构普遍认为，避险货币日元相对具备优势。“目前美元对日元开启了回调态势，在三角区内震荡，短期而言，可能会继续下降到108的点位左右。”法兴银行首席外汇技术分析师埃姆斯(Stephanie Aymes)对记者称。人民币急跌后存“安全底线”不过，机构普遍预计，人民币并不存在如其他新兴市场货币那般持续大跌的基础。在新兴市场货币当中，像马来西亚林吉特、人民币、新加坡元的波动率向来较低，今年的表现比较稳定，这些国家一般都拥有经常项目顺差比较高的特点。就外债来看，2017年末，中国外币外债余额等值1.1万亿美元，负债率为14%，偿债率为7%，短期外债与外汇储备的比例为35%，上述指标均在国际公认的安全线以内，外债风险总体可控。同时，人民币资本账户未完全开放，这是有力的安全阀。就中美利差而言，云锋金融提及，“中国国债和美国国债的利差是人民币的安全垫。利差在收窄，不过目前名义利差仍有70个基点左右。相比中国央行行长易纲说过的‘比较舒服’的90个基点仅略有收窄。”“我认为人民币会在6.67见底，中国增长的态势比2016年更好，而且中国央行的决策也更为主动。”管理1450亿美元资产的澳大利亚安保资本(AMP Capital)基金经理纳埃米(Nader Naeimi)对第一财经记者表示。他也表示，眼下欧元可能在筑底，不排除部分新兴市场货币会在情绪企稳后出现反弹。,20180627,27,06,"[]",强美元下人民币跌破6.6 急跌后存“安全底线”,2018
央视网消息：今年以来，我国就业形势继续保持稳中向好态势，市场用工需求旺盛，重点群体就业基本稳定，失业率稳中有降，在一定程度上推动了经济的平稳发展。人力资源和社会保障部最新公布数据显示，今年1至5月，我国城镇新增就业人数达到613万人，比去年同期增加14万人。国家统计局公布的5月份全国城镇调查失业率为4.8%，比去年同期下降0.1个百分点，处于近年来最低位。中国劳动和社会保障科学研究院副院长莫荣：“就业指标它是一个滞后指标，经济先期指标向好，我们后边就业指标也向好，那么我们一定可以肯定地说，我们的经济在向好，结构在向好。”经济结构的合理化调整，新动能、新产业的发展也为就业形势持续向好提供了“助推剂”。1至5月份，我国新登记企业265万户，同比增长12.3%，日均新登记1.76万户，更多人被吸纳进新的就业形态，就业市场呈现供需两旺。人力资源和社会保障部数据显示，今年一季度，100个城市公共就业服务机构市场求人倍率为1.23，岗位需求大于求职人数。更多的人不仅获得了就业，就业人员的工资也稳步提高，今年至6月1日，全国共有8个地区调整了最低工资标准，平均调增幅度为12.3%。中国劳动和社会保障科学研究院企业薪酬研究室主任刘军胜：“收入和经济增长实现基本同步以后，两者进入一个良性的互动循环。满足人民群众日益增长的美好生活需要。”今年以来，重点群体就业总体平稳。截至4月1日，总量达到820万人的高校毕业生签约率与去年同期基本持平，13个省份毕业生签约率同比上升。一季度末，外出务工农村劳动力总量超1.7亿人(17441万人)，比去年同期增加188万人。截至5月末，就业扶贫已累计帮扶781万贫困劳动力实现就业。积极的就业政策、提高就业技能培训的次数和质量等政策，拉动了就业数量，也为实现更高质量就业提供了有力保障。,20180630,30,06,"[]",1至5月我国城镇新增就业人数613万人 市场供需两旺就业稳中向好,2018
【央行通知】自2018年7月9日起，按月逐步提高支付机构客户备付金集中交存比例，到2019年1月14日实现100%集中交存。6月29日，中国人民银行网站发布了《中国人民银行办公厅关于支付机构客户备付金全部集中交存有关事宜的通知》(《通知》)。《通知》指出，自2018年7月9日起，按月逐步提高支付机构客户备付金集中交存比例，到2019年1月14日实现100%集中交存。交存时间为每月第二个星期一(遇节假日顺延)，交存基数为上一个月客户备付金日均余额。附：中国人民银行办公厅关于支付机构客户备付金全部集中交存有关事宜的通知中国人民银行上海总部，各分行、营业管理部，各省会(首府)城市中心支行，各副省级城市中心支行；各国有商业银行、股份制商业银行，中国邮政储蓄银行；中国银联股份有限公司，网联清算有限公司；各非银行支付机构：为贯彻落实党的十九大关于强化金融监管、防范金融风险的精神，按照党中央、国务院互联网金融风险专项整治工作部署，人民银行决定将支付机构客户备付金集中交存比例逐步提高至100%，现将有关事项通知如下：一、自 2018 年 7 月 9 日起，按月逐步提高支付机构客户备付金集中交存比例，到 2019 年 1 月 14 日实现 100%集中交存。交存时间为每月第二个星期一(遇节假日顺延)，交存基数为上一个月客户备付金日均余额。跨境人民币备付金账户、基金销售结算专用账户、外汇备付金账户余额暂不计入交存基数(具体要求见附件 1)。二、为满足支付机构特定业务需求，支付机构可以在备付金银行持有相关业务专用账户。(一)开展跨境人民币业务的支付机构，可以持有 1 个跨境人民币备付金账户，办理业务过程中，应遵守人民银行跨境人民币业务有关规定。(二)提供基金销售支付服务的支付机构，可以持有 1 个基金销售结算专用账户，办理业务过程中，应遵守中国证券监督管理委员会有关规定。(三)获准办理“预付卡发行与受理”业务的支付机构，可以持有 1 个备付金账户。该账户只能用于收取客户的购卡、充值等资金，账户内资金应于每个工作日大额支付系统业务截止前全部交存至人民银行“备付金集中存管账户”。(四)外汇备付金账户的开立和使用，执行国家外汇管理局现行规定。除上述跨境人民币备付金账户、基金销售结算专用账户、预付卡备付金账户和外汇备付金账户外，支付机构应于 2019 年 1月 14 日前注销在商业银行的其余备付金账户。三、自本通知发布之日起，支付机构应根据与中国银联股份有限公司或网联清算有限公司的业务对接情况，于 2019 年 1 月14 日前在法人所在地人民银行分支机构开立“备付金集中存管账户”，并于开户之日起 2 个工作日内将原委托备付金存管银行开立的“备付金交存专户”销户(具体流程见附件 2)。支付机构“备付金集中存管账户”的资金划转应当通过中国银联股份有限公司或网联清算有限公司办理。四、中国银联股份有限公司和网联清算有限公司应根据客户备付金集中交存安排，支持商业银行和支付机构按期、有序接入，确保各项业务正常处理。五、人民银行分支机构应根据本通知规定，指导辖区内支付机构、商业银行切实做好相关工作，鼓励、支持满足条件的支付机构提前执行，要求支付机构强化流动性管理，确保备付金集中交存工作稳妥、有序开展。 请人民银行分支机构将本通知转发至辖区内有客户备付金存管资质的商业银行。执行中如遇问题，请及时报告人民银行支付结算司。,20180629,29,06,"[]",央行：将支付机构客户备付金集中交存比例按月逐步提高至100%,2018
海峡两岸(海南)农业合作服务示范中心28日在海南省琼山区揭牌成立。海南省政府台湾事务办公室主任刘耿表示，服务示范中心的成立，旨在推动对台湾的招商引资和引智引才工作。当日，海南首家专门销售台湾和海南特色农产品为主的扶贫商超“哦椰农栈”也开门营业。,20180628,28,06,"[""农产品""]",海峡两岸（海南）农业合作服务示范中心成立,2018
中国经济导报中国发展网记者王敏报道为进一步落实天津市新一轮中小企业创新转型行动计划，日前，市中小企业局领导带领科技创新服务处赴宝坻区开展创新转型协调推动工作。市中小企业局认真听取了宝坻区创新转型工作进展情况，与宝坻区工信委、科委、金融办、市场监管局、商务委、环保局、发改委等相关部门就今年上半年创新转型工作开展情况进行了深入交流讨论，并对下半年推动创新转型工作扎实开展提出四点要求。一是高度重视，加强组织推动。从贯彻落实中央创新驱动发展战略的高度，落实市委市政府决策部署，推动我市中小企业加快结构优化和产业升级，实现质量变革、效率变革、动力变革。二是密切配合，狠抓任务落实。加强部门间通力合作，真正拧成一股劲儿，下好一盘棋，确保完成任务计划。三是加大宣传，强化调研服务。深入开展企业调研，不断提高服务水平，大力宣传企业成功转型经验，引导企业增强创新转型的积极主动性。四是聚焦政策，注重转型实效。加大政策宣传力度，切实掌握企业转型进展情况，及时解决企业问题，促进企业实现高质量发展。又讯：市中小企业局深入宝坻区包联企业开展调研帮扶中国经济导报中国发展网记者王敏报道为贯彻天津市级机关干部大会暨“双万双服促发展”活动动员大会会议精神，按照“大兴学习之风、深入调研之风、亲民之风、尚能之风”活动要求，市中小企业局主动赴企业开展调研帮扶，积极营造我市中小企业、民营经济高质量发展良好环境。近日，市中小企业局相关负责同志带领科技创新服务处深入林德英利(天津)汽车部件有限公司、天津市华旗食品有限公司、中联精工(天津)有限公司、天津尼凯斯电气设备股份有限公司等四家包联企业，了解企业经营状况、解答企业问题，倾听企业诉求，宣传讲解支持企业创新转型和培育“专精特新”产品等方面的政策。通过此次调研活动，市中小企业局与企业建立了长期联系，下一步将认真研究协调企业提出的问题和诉求，及时回访企业，切实为企业发展办实事、敢担当、有作为。,20180630,30,06,"[]",天津市中小企业局赴宝坻区开展中期推动工作,2018
湖北以强化国有企业尤其是省级融资平台公司的债务风险管控为重点，着力解决投资发展脱实向虚、还本付息资金缺口大、主业不突出、缺乏核心竞争力与稳定收益等突出问题，力争未来3年省出资企业整体资产负债率下降2个百分点左右。湖北以强化国有企业尤其是省级融资平台公司的债务风险管控为重点，着力解决投资发展脱实向虚、还本付息资金缺口大、主业不突出、缺乏核心竞争力与稳定收益等突出问题，力争未来3年省出资企业整体资产负债率下降2个百分点左右。湖北省政府国资委日前召开防范化解企业债务风险工作推进会提出，切实保障国有企业运行平稳，确保不发生重大财务危机，确保不发生债券兑付危机，杜绝企业风险个案蔓延引发全局性风险，牢牢守住不发生重大系统性风险的底线。同时，稳步推进债务结构优化，主动消化存量债务风险，开展市场化债转股和混合所有制改革，遏制债务过快增长势头。湖北将强化国有企业投资管理，严控非主业投资，严控高负债企业新增投资，严控境外投资以及高风险业务投资，从源头控制债务规模。严控财务杠杆，落实融资还本付息保障措施，严防发生重大财务危机和债券兑付风险。严禁开展融资性贸易和“空转”贸易，严禁脱离主业盲目发展高风险的金融、类金融业务。湖北省政府国资委有关负责人表示，将进一步健全考核问责机制，将防范化解风险的任务量化纳入企业年度业绩考核体系，对资产负债率高于警戒线以上企业设置资产负债率指标，综合运用薪酬分配等奖惩手段引导企业防范化解风险，对防范化解债务风险工作推进不力、造成重大损失或重大不良影响的企业进行严肃问责。,20180627,27,06,"[]",湖北力争未来3年省出资企业负债率下降约2个百分点,2018
6月26日起，新一轮高温天气来袭，华北、江南、华南等多地遭遇高温“炙烤”。此轮高温过程不仅影响范围广、持续时间长，且强度更强。据统计，27日全国出现高温面积最大达到约120万平方公里，北京14时左右最高温超过38℃，河北省气象台发布今年首个高温红色预警，石家庄最高气温飙升至41℃；浙江杭州、上海等南方多地也纷纷冲破36℃高温。国家气象中心正研级高级工程师鲍媛媛表示，6月下旬华北等地出现高温属正常天气现象，“由于此时太阳高度角逐渐偏北，北方地面接收的热量比之前更多。同时，近期华北一带受中纬度西风带高空暖脊天气系统影响，盛行下沉气流，多晴空辐射，天空云层较少，所以白天气温上升很快”。江南地区的高温则主要是受副热带高压影响。鲍媛媛告诉记者，近几天，副热带高压向北移动，控制了江南地区。副热带高压也是一个巨大的暖性高压系统，控制区域内多晴朗、炎热天气。其实，高温提前来临，早在今年5月已初露端倪。自5月中旬以来，我国江汉、江南中东部及华南东部等地相继出现35℃以上的高温天气，局地最高气温达37℃以上。5月16日，全国有近十分之一国土的气温超过35℃。据历史数据统计，1961年以来，全国平均35℃高温初日呈提前趋势，平均提前了8天。在全球气候变暖的背景下，我国高温日数增加趋势显著。未来，我国高温日数将呈现多发、重发、早发的特点。中央气象台6月28日发布预报，未来10天，华北中南部、江南、江淮、汉水流域等地将出现持续性高温天气，高温日数可达4天至8天，强高温时段主要集中在7月4日至7日。专家提醒，此次华北中南部一带的高温持续时间较长，可能对人体健康、电力供应等产生影响，需做好防暑降温准备，同时，城市电力、自来水等部门也需做好应对措施。,20180629,29,06,"[]",高温天气缘何提前来临,2018
临近年中，市场利率再次被“赶考”的机构推高。6月28日，国债逆回购利率出现一波上涨，其中1天期隔夜国债逆回购(CG001)涨幅接近90%，最高触及12.4%，另外多期限国债逆回购利率也升破10%；上海银行间同业拆放利率(Shibor)虽在近期多项政策的合力呵护下整体下行，但跨6月末考核时点的一周、两周期产品利率也悄然爬高。当日晚间，央行发布货币政策委员会2018年第二季度例会内容，重申稳健的货币政策保持中性。业内人士认为，季末资金面难免有波动，但平稳跨季可期。01。重申货币政策中性据央行官网6月28日晚间发布的公告，货币政策委员会2018年第二季度例会于6月27日在北京召开。会议指出，要继续密切关注国际国内经济金融走势，加强形势预判和前瞻性预调微调。稳健的货币政策保持中性，要松紧适度，管好货币供给总闸门，保持流动性合理充裕，引导货币信贷及社会融资规模合理增长。继续深化金融体制改革，健全货币政策和宏观审慎政策双支柱调控框架，疏通货币政策传导渠道。这一政策基调在央行公开市场操作已有所体现。在已临近年中考的6月28日，央行实施800亿元7天逆回购，当日有600亿元7天、500亿元14天、700亿元28天逆回购到期，由此当日实现净回笼资金1000亿元。央行货币政策司表示，从历年规律看，6月是财政支出大月，预计当日财政支出吸收央行逆回购到期等因素后还将适当补充银行体系流动性。但在重申货币政策保持中性的同时，央行的措辞有了微变。在今年第一季度货币政策执行报告中使用的措辞还是“保持流动性合理稳定”。此次，有关流动性的表述为“保持流动性合理充裕和金融稳定运行”。这一措辞的改变在6月20日召开的国务院常务会议中就已提及。央行呵护资金面的意图也较为明显，本月央行释放流动性工具运用的频率提高。截至6月28日，央行在本月共进行了32次逆回购操作，分别是7天、14天和28天，合计投放资金1.29万亿元；同时间段到期的逆回购共回笼资金1.33万亿，净回笼资金400亿元。不过，6月24日，央行公布年内的第三次降准，决定从2018年7月5日起，下调法定存款准备金0.5个百分点，进一步推进市场化法治化“债转股”，加大对小微企业的支持力度，这次降准将向市场释放大约7000亿左右的资金量。02。年中考推升国债逆回购利率受资金面整体平稳影响，作为观察货币松紧晴雨表的上海银行间同业拆放利率(Shibor)连续下行。6月28日，除一周、两周Shibor利率微涨外，其他品种都呈下跌态势，其中隔夜Shibor利率跌幅最大，为15.6个基点，报2.289%，也是连续第6天下跌。不过，临近年中，在市场资金旺盛需求下，国债逆回购利率又出现一波上涨。6月28日，国债逆回购利率拉升，上交所GC001开盘成交在7.7%，最高触及12.4%，截至收盘报9.495%，涨幅高达88.58%；GC002开盘报7 %，日内最高触及11.005%，截至收盘报9.2%，涨幅40.24%；GC003和GC004日内最高也升破10%，收盘时小幅回落到9.2%左右，但涨幅也在近30%。深交所国债回购品种的利率走出振幅更大的“过山车行情”。其中，1天国债回购(R001)开盘报6.1%，最高触及12.304%，截至收盘报5.650%，涨幅46.75%；R002、R003和R004开盘均在5%上下，日内最高也均达到10%上下，收盘又回落到4%甚至3.5%。为何Shibor和国债逆回购利率出现不尽相同的走势？业内人士介绍，Shibor是系统重要性银行的理论借款成本，是一个报价均值，许多报价行本身还会根据自身的资金紧张情况酌情在Shibor上加点、减点。以一周Shibor为例，外汇交易中心显示的6月28日报价为2.841% ，比前一日涨0.7个基点，中信银行、光大银行的报价均在这一水平之上，分别为2.95%和2.9%。透过一周、两周期的Shibor利率，也能看出机构在年中“赶考”的迹象。北京商报记者注意到，一周期Shibor自6月25日便开始上行，至6月28日累计涨幅2.2个基点；两周Shibor自6月19日开始上行，至6月28日累计涨幅14.8个基点。从发行日期推算，这两只期限的产品均跨过6月末考核时点。03。去杠杆节奏将更温和事实上，在央行4月17日宣布降准置换中期借贷便利(MLF)后，市场资金面也曾连续几天反常地紧张，隔周1天期隔夜国债逆回购盘中一度升破10%，27天期品种利率普遍维持在6%以上，多家银行大额存单利率也在同期“加价”。银行缺钱的困窘表露无遗。但这也说明，今年以来央行的降准已不是“大水漫溉”的代名词。联讯证券首席宏观研究员李奇霖认为，定向宽松是经济防风险的需要，也是为了缓解去杠杆过程中，对民营和小微企业不对称的负面冲击。他分析称，今年来去杠杆的方向已经发生变化，去年政策着力点是金融机构的负债端，而今年是金融机构的资产端。天风证券银行业首席分析师廖志明预计，当前偏紧的信用环境将有所改观，去杠杆节奏更加温和。对于近在眼前的年中考，不少业内人士认为，季末资金面难免有波动，但平稳跨季可期。500金研究院院长肖磊表示，市场整体缺钱的状况可能还会持续，但降准等措施也将发挥作用，目前看半年考加剧了资金的稀缺效应，但也给市场传递了资金成本信号，会抑制一定的资金需求，再加上降准很快实施，会得到一定缓解。中南财经政法大学产业升级与区域金融湖北省协同创新中心研究员李虹含也表示，定向降准释放的流动性没有直接的利息成本、没有到期时间，因而直接降低银行资金成本，并给商业银行提供稳定的长期流动性。对于当前的货币基调，兴业证券研报指出，货币政策仍不离稳健中性的总基调，只是在当前国内外日趋复杂的经济金融环境下，进一步强化了预调微调的作用，央行会更加关注市场预期的稳定，更快应对外部冲击。,20180629,29,06,"[""兴业证券"",""银行"",""光大银行"",""中信银行"",""上海银行""]",半年考临近资金面现波动 央行重申货币政策保持中性,2018
记者从南方电网广东电网公司获悉，220千伏珠海至凤凰双回线路电缆化改造工程于30日投产运营，这使得珠海市范围内形成了一个完整的对中心城区和澳门供电220千伏全电缆线路通道，提升了电网防风抗灾能力和对澳供电保障能力。记者从南方电网广东电网公司获悉，220千伏珠海至凤凰双回线路电缆化改造工程于30日投产运营，这使得珠海市范围内形成了一个完整的对中心城区和澳门供电220千伏全电缆线路通道，提升了电网防风抗灾能力和对澳供电保障能力。2017年，珠海澳门两地受到超强台风“天鸽”袭击，供电系统遭受严重考验，曾一度大面积停电。为提升电网抵御台风、极端天气等自然灾害的能力，从2017年9月始，南方电网广东电网公司重新审视电网规划建设优化原则及标准，紧急开展珠海防风抗灾保底电网建设。目前，除220千伏珠海至凤凰双回线路电缆化改造工程外，另外两个项目220千伏珠海至拱北第二回线路工程和220千伏加林至珠海双回线路工程，也分别于今年5月15日和6月26日投产。这三个工程的投产，在珠海市范围内形成一个完整的220千伏全电缆线路通道，对珠海中心城区和澳门供电，台风期间电网通道最大供电能力可达32万千瓦，提升了电网防风抗灾能力和对澳供电保障能力。据南方电网广东电网公司介绍，珠海保底电网工程建设时间紧、任务重，比如220千伏珠海至凤凰双回线路电缆化改造工程，就是将原来的架空线路全部改为地下电缆。下一步将以“力争50年一遇台风情况下，对澳门供电通道不中断、供电能力不减少，珠海市中心城区不全黑，处于强风区的区中心和重要用户能够快速复电”为总体目标，继续进行保底网架规划建设。,20180630,30,06,"[]",珠海保底电网工程投产 对澳门供电保障能力提升,2018
【PPP加强版核心文件酝酿出台】《经济参考报》记者获悉，PPP领域将迎来加强版纲领文件，初稿或于近期完成。业内人士透露，防风险仍为核心，10%红线变动可能性不大，防范地方政府借道基金预算违规操作也是重点方向；同时，将着力加强项目入库管理，第三方机构规范，理清权责分配，完善制度保障。（经济参考报） 《经济参考报》记者获悉，PPP领域将迎来加强版纲领文件，初稿或于近期完成。业内人士透露，防风险仍为核心，10%红线变动可能性不大，防范地方政府借道基金预算违规操作也是重点方向；同时，将着力加强项目入库管理，第三方机构规范，理清权责分配，完善制度保障。目前正在修订的两份核心文件为2014年底财政部发布的《政府和社会资本合作模式操作指南(试行)》(财金[2014]113，“113号文”)以及2015年4月发布的《政府和社会资本合作项目财政承受能力论证指引》(财金[2015]21号，“21号文”)。其中，113号文是我国本轮推广PPP模式中出台时间最早、规定事项最完整的政策文件，21号文则为保障政府履行合同义务，有效防范和控制财政风险提供重要支撑。两份文件运行的这三年多，是我国PPP行业高速发展的时期，经历了项目的爆发期，也暴露出一些问题，包括借道PPP变相融资、注重短期利益轻视长期运营，个别地区还出现纯付费的、政府兜底类的“假股真债”等现象。期间，财政部、发改委等部委及许多地方政府相继出台了大量更为细致的规定，针对具体问题作出调整，整顿、清理违规项目，并推进示范项目建设。与此同时，也一直在酝酿纲领性文件的进一步完善。中国财政科学研究院PPP研究所政策研究室主任鄢晓发对《经济参考报》记者透露，针对PPP模式在发展中出现的新问题、新需求，财政部已经开始组织专家修订这两份文件。“市场急需更加规范的纲领性文件，在基础设施和公共服务领域PPP条例未出台之前，这种纲领性文件对市场具有明显的引导作用。”中国财政科学研究院PPP研究所成果转化室主任卓识表示。此次法案修订，财政承受能力10%红线是否有调整备受关注。卓识表示，“10%的红线，是在参考借鉴国际通行标准(6%7%)的基础上、结合我国城镇化发展实际需要、经过反复论证最终确定的‘上限’，依照总量控制原则，从全国财政收入和支出的全方位通盘进行考虑的，所以10%红线不太可能有变化。”针对很多地方借基金预算，规避10%红线的现象，一家PPP咨询公司负责人说，“土地是地方政府投资项目最重要的资源，利用基金预算进行操作则是地方比较熟练的操作模式。甚至有些PPP项目在一般公共预算里一分钱都没有，全部都在政府性基金预算里，政府以土地等形式进行补贴，规避了10%财政承受能力红线限制。”基金预算不稳定，周期与PPP回报也不匹配，相比一般预算，评估和管理都将更加困难。并且考虑投资人要求的风险溢价，基金预算支出成本将会更高，这无形中加大了政府财政支出责任。因此，如何合理、规范地使用政府基金预算会成为21号文的修订重点之一。鄢晓发指出，对于如何规范政府基金预算在PPP项目中的应用，目前有两个方向，一是把一般公共预算和基金预算统一纳入财政支出能力评估范围并统一管理，这相当于扩大了财政支出的分母基数，会涉及10%比例如何平衡的问题；二是两者分开评估和管理，需要设定以基金预算形式参与PPP的规范问题。不管哪种形式，一些以不合理运用基金预算为手段，变相突破10%红线的行为都将在修订版文件中得到规范。除了继续打好防风险攻坚战，还应该加强对PPP项目入库的管理和规范。卓识建议，参照行政管理和政府信息公开条例，保障项目信息公开，健全信息反馈渠道，进一步加强市场对项目推进和PPP行业发展的信心。下一步，还要加强对PPP咨询机构的管理。卓识表示，PPP行业已经走过了市场的自我调节阶段，政府在PPP咨询市场将会出台更多的干预措施，预计将从行业划分、区域划分、从业人员要求等方面，对PPP咨询机构进行更加规范化的管理。此外，本次文件修订的另一个重点，就是厘清政府和社会资本的权责分配问题。将双方享有的权利和承担的风险更加合理化，同时利用权责机制，促进PPP项目发挥更大的效用，避免资源和资金的浪费。最后，还要从根本上强化制度保障。业内人士表示，积极推进PPP立法，制定PPP项目全生命周期管理制度，加速落实“法律+政策+操作指引+合同”四位一体的PPP制度构建，是确保PPP规范有序推进的重要保障。相关报道个别PPP中介恶意低价抢标须整治PPP投资规模、总量双下降 专家建言瞄准经营类项目商机PPP核心文件正在修订 10%财政承受能力“红线”会被突破吗,20180629,29,06,"[]",PPP加强版核心文件酝酿出台 专家：防风险仍为重点,2018
28日，重庆市政府办公厅印发了《关于进一步加强房地产市场调控工作的通知》。通过出台一系列措施，重庆将进一步加强房地产调控。其中，明确支持刚性居住需求与坚决遏制投机炒房并举是重点。通知明确了八项措施，涵盖了落实责任、土地、金融、定价指导、规划引导、发展租赁住房等调控措施，是一次系统调控，有别于一般“打补丁式”的调控举措。,20180628,28,06,"[""房地产""]",重庆再出“组合拳”打击炒房,2018
