contents,date,day,month,related,title,year
中国在4月博鳌亚洲论坛宣布的一系列金融开放政策和路线图，正式写入6月28日发布的《外商投资准入特别管理措施(负面清单)(2018年版)》，该负面清单将在2018年7月28日起施行。在全部48项内容中，共有3条与金融领域的开放有关，分别将证券公司、基金管理公司、期货公司、寿险公司的外资股比放宽至51%，2021年取消金融领域所有外资股比限制。而在2017版负面清单中，期货公司和证券公司的外资比例均为不超过49%。此外，银行业外资股比限制被取消。(一)证券公司的外资股比不超过51%，证券投资基金管理公司的外资股比不超过51%。(2021年取消外资股比限制)合资券商股比的政策限制已经扩大到51%。4月28日，证监会公布了《外商投资证券公司管理办法》，允许外资持股比例最高可达51%，同时宣布“即日起，符合条件的境外投资者可根据该办法和服务指南的要求，向证监会提交变更公司实际控制人或者设立合资证券公司的申请材料”。随后，多家合资券商积极行动。行动最早的瑞银证券。5月2日晚间，证监会官网“行政许可及信息公开申请受理服务中心”的“审批进度”一栏出现“瑞银证券股权变更”的申请，状态显示“已获受理”。随后，野村控股株式会社5月8日向证监会提交了拟持股51%的外商投资证券公司申请。而在合资基金公司方面，中国证监会新闻发言人此前在介绍“基金业对外开放安排何时落地”时称，《证券投资基金管理公司管理办法》规定，中外合资基金管理公司外资持股比例或者拥有权益的比例，累计(包括直接持有和间接持有)不得超过我国证券业对外开放所做的承诺。基金管理公司对境外投资者进一步开放，允许外资持股比例达到51%，不涉及对现有规则的修改。符合条件的境外投资者已可根据法律法规、证监会有关规定和相关服务指南的要求，依法提交变更公司实际控制人或新设合资基金管理公司的申请材料。有数据显示，目前国内合资基金公司中，有17家外资持股比例达到49%。(二 )期货公司的外资股比不超过51%。(2021年取消外资股比限制)限制外资控股期货公司的政策取消在即。5月4日证监会发布《外商投资期货公司管理办法》(《外资办法》)，并向社会公开征求意见。证监会新闻发言人常德鹏表示，随着外资股比提升至控股，外资股东对期货公司经营影响程度将进一步加深，外资期货公司经营特点可能与内资期货公司分化，现行监管规定将出现不适应的状况。目前国内仅有两家合资期货公司，分别为银河期货及摩根大通期货。其中，银河期货的外资方是苏格兰皇家银行，持股比例为16.68%；而摩根大通期货的外资持股比例较高，摩根大通持股49%。另一家曾经的合资期货公司中信新际期货，在2014年被中信期货吸收合并，外资退出。(三)寿险公司的外资股比不超过51%。(2021年取消外资股比限制)这一限制在政策上也即将破冰。5月30日，银保监会网站发布了《中华人民共和国外资保险公司管理条例实施细则(征求意见稿)》(下称“征求意见稿”)，对2004年颁布实施的《中华人民共和国外资保险公司管理条例实施细则》进行了修订。与2004年的规定相比，征求意见稿将外国保险公司与中国的公司、企业合资在中国境内设立经营人身保险业务的合资保险公司(合资寿险公司)中的外资比例上限由50%改为51%。50%到51%的变化，意味着外资有了占据主导权的可能性，可以按照其经营理念进行经营运作，增强公司发展的积极性。就目前而言，中外合资寿险公司“50∶50”的股权比例中，外资并没有主导权，在面临发展战略和经营理念不一致时，往往因没有主导权而与中资股东间陷入僵局。这一局限即将迎来破局。,20180629,29,6,"[""银行"",""摩根大通"",""野村控股"",""保险"",""苏格兰皇家银行""]",金融对外开放时间表路线图正式写入新版外商投资准入负面清单,2018
香港行政会议6月28日召开特别会议，讨论新的房屋政策。据了解，行政会议通过了居屋与巿价脱钩，开征物业空置税，将卖地表中地皮兴建公营房屋等3项政策。后2项政策还须立法会通过。居屋，即居者有其屋计划，是香港政府房屋政策的常设部分。根据报道，香港居屋的定价方式将会调整，不仅与巿价脱钩，还将参考申请者的负担能力，日后居屋定价会参考申请者的入息中位数，乘以房屋贷款占入息比率，再乘供楼年期。至于现时同样与巿价挂钩的绿置居，亦会作出有关调整。香港房委会资助房屋小组29日晚间还将加开特别会议，讨论居屋定价机制。根据中原地产6月28日发布的数据， 2018年5月份的居屋第二市场买卖成交暂时录得141宗，总值7.27亿港元，较4月的137宗及6.76亿港元，分别上升2.9%及7.5%。金额创2016年7月8.20亿港元之后的22个月新高，宗数则是创2017年10月144宗后的7个月新高。中原地产研究部高级联席董事黄良升指出，这组数据反映楼市畅旺，楼价持续向上，加上早前新居屋超额认购，刺激购房者积极入市上车，带动居屋第二市场交投连升3个月。目前，香港居屋的定价机制的指导原则是，至少有一半单位的售价，可让现时在居屋白表申请者收入上限的家庭，在购楼后，其按揭贷款占收入的比例不超过四成，以及提供市值三成折扣率的一般指引。(编者注：“白表”人士为非现有公屋租户，但符合购买资助出售单位资格的申请者。)报道称，香港行政会议通过了向空置一手住宅单位征收空置税，将针对空置一年或以上的单位，通过现有差饷机制收取，将是应课差饷租值的200%。此前，香港差饷物业估价署公布的数据显示，香港私人住宅售价指数已经连续上升25个月，并连续18个月刷新最高纪录。有市场分析人士称，此次空置税可能针对一手房，并非目前“量价齐升”更为明显的二手房。虽然港府此前推出一系列“辣招”，仍未能控制住楼价上行的趋势。此次空置税仅针对一手空置单位，而二手空置单位数量是一手空置房的4倍以上，因此市场担心此次征收空置税对楼市基本面的影响有限。此外，会议还决定将本季卖地表中3幅启德地皮及2幅安达臣道地皮改为兴建公营房屋，但未确实是居屋、绿置居或港人首置上车盘。其中，启德地皮都是住宅地皮，位于旧机场跑道，属优质海景地皮，每块估值均在百亿港元上下，一旦出售可能随时刷新卖地纪录。在原本的卖地计划中， 2018/2019年度，香港政府计划出售31块地皮，其中27块属住宅地皮，共提供约15300个住宅单位。香港房屋委员会辖下资助房屋小组委员会6月22日表示，2018/2019年度估计的可供编配单位中，25450个单位(约73%)将编配给公屋申请者。“这估算并非上限，面对公屋持续供不应求的情况，我们会继续努力尽快提供及编配更多公屋单位给公屋申请者。”房委会发言人当时说。,20180628,28,6,"[]",一系列“辣招”无法抑制房价上涨 香港决定对一手房征空置税,2018
中国统计局早前公布今年15月份全国规模以上工业企业利润数据，即实现利润总额27298.3亿元(人民币。下同)，而去年利润则为29048亿元，从数字上看利润额理应下跌，惟统计局却指该数据同比增长16.5%。统计局对此表示，数据真实可靠、实际可比，只是同比基数略有差异，原因在于企业调查范围变化、剔除重复计算和非工业生产经营活动剥离。统计局又表示，该数据与财政部的国有企业数据和上市公司财务季报数据总体趋势一致，反映了企业实际情况。,20180629,29,6,"[]",工业企业利润同比下跌变大增 统计局指数据可靠,2018
据中国人大网消息，6月29日，十三届全国人大常委会第三次会议对《中华人民共和国个人所得税法修正案(草案)》进行了审议。草案提出，居民个人按纳税年度合并计算个人所得税，非居民个人按月或者按次分项计算个人所得税。居民个人取得综合所得按年计算个人所得税；有扣缴义务人的，由扣缴义务人按月或者按次预扣预缴税款，居民个人年度终了后需要补税或者退税的，按照规定办理汇算清缴。预扣预缴办法由国务院税务主管部门制定。居民个人向扣缴义务人提供专项附加扣除信息的，扣缴义务人按月预扣预缴税款时应当按照规定予以扣除，不得拒绝。山大财政系主任李华判断，个人所得税有可能会像企业所得税一样汇算清缴，就是每个月先按照扣除额征税，到汇算清缴时候再扣除专项扣除额度，会实施退税。也就是说未来的专项口的资料有部分会是提交到纳税人所在单位，有单位扣缴。草案指出，居民个人的综合所得，以每一纳税年度的收入额减除费用六万元以及专项扣除、专项附加扣除和依法确定的其他扣除后的余额，为应纳税所得额。专项扣除包括居民个人按照国家规定的范围和标准缴纳的基本养老保险、基本医疗保险、失业保险等社会保险费和住房公积金等；专项附加扣除包括子女教育、继续教育、大病医疗、住房贷款利息和住房租金等支出。此次最重要的是税率调整，按照征求意见稿所提此次四类综合所得的按照草案分为7个档次，税率分别为3%、10%、20%、25%、30%、35%、45%。每个税率所对应的全年应纳税所得额是36000元、36000元—144000元、144000元300000元、300000元—420000元、420000元600000元、600000元960000元、960000元以上。全年应纳税所得额是居民个人取得综合所得以每一纳税年度收入额减除费用6万元以及专项扣除、专项附加扣除和依法确定的其他扣除后的余额。上述对应的是年度收入，将其转化为每月收入分别是：3%的税率应对的是3000元(月收入减去5000元免征额及专项扣除，以下同)，10%的税率应对的是3000元12000元，20%的税率应对的是12000元25000元，25%的税率应对的是25000元35000元，30%的收回率应对的是35000元55000元，35%的税率应对的是55000元80000元，每个月80000万元以上则是适用45%的税率。相比修订案之前的个人所得税，25%的税率税基缩小，之前25%的税率应对的9000元到35000元，此次变为25000元—35000元，20%的税率纳税额度也是大幅提高，相比之前的4500元—9000元。可以看出，此次个人所得税的修订，对于收入以工资薪金收入为主的阶层来说，个人所得税是大幅降低。特别是25%税率之下的人群，这也符合降税的趋势。据北京市人力资源和社会保障局网站消息，北京市人力资源和社会保障局联合北京市统计局公布《2017年北京市职工平均工资的通知》。通知显示，2017年全市职工平均工资为101599元，月平均工资为8467元。草案还提出，本修正案自2019年1月1日起施行。本修正案施行前，自 2018年10月1日至2018年12月31日，纳税人的工资、薪金所得，先行以每月收入额减除费用五千元后的余额为应纳税所得额，依照本修正案第十六条的个人所得税税率表一 (综合所得适用)按月换算后计算缴纳税款，并不再扣除附加减除费用；个体工商户的生产、经营所得，对企事业单位的承包经营、承租经营所得，先行适用本修正案第十七条的个人所得税税率表二 (经营所得适用)计算缴纳税款。这也就意味着，若是个人所得税扣除额5000元，最快可能今年10月1日就开始实施。,20180629,29,6,"[""保险""]",个税修正草案征求意见稿公布  5000元免征额有望10月1日起执行,2018
"【浙江：电力供需紧平衡 多措并举助力迎峰度夏】从国网浙江省电力有限公司2018年迎峰度夏新闻发布会上了解到，预计今夏浙江全省调度最大用电负荷将达到7600万千瓦，同比增长8.8%。今年以来，浙江全省用电继续保持较快增长态势。15月份，全省全社会用电量为1704.2亿千瓦时，同比增长10.62%。面对存在缺口的可能，国网浙江电力调度控制中心副主任朱炳铨表示，将做好负荷预测工作,统筹安排电网运行方式；优化水电、天然气和燃油机组顶峰发电方式，最大限度地发挥省内机组的发电能力；同时，加强沟通汇报，提前落实有序用电方案。记者29日从国网浙江省电力有限公司2018年迎峰度夏新闻发布会上了解到，预计今夏浙江全省调度最大用电负荷将达到7600万千瓦，同比增长8.8%。国网浙江电力副总经理吴国诚在会上表示，今夏电力供需处于紧平衡状态，若遇极端天气等情况，部分时间则存在用电缺口可能。今年以来，浙江全省用电继续保持较快增长态势。15月份，全省全社会用电量为1704.2亿千瓦时，同比增长10.62%。面对存在缺口的可能，国网浙江电力调度控制中心副主任朱炳铨表示，将做好负荷预测工作，统筹安排电网运行方式；优化水电、天然气和燃油机组顶峰发电方式，最大限度地发挥省内机组的发电能力；同时，加强沟通汇报，提前落实有序用电方案。据了解，国网浙江电力还将采取多种措施，让居民在夏日办电“最多跑一次”甚至是“足不出户”。例如在杭州、绍兴、衢州、温州试点应用的“一证通办”模式将在全省推广。该模式仅需提供居民身份证就可办理新装、变更等9项用电业务，单笔业务办理可缩短3至5分钟。此外，还拓展第三方服务渠道，与社会化服务网点开展合作，实现线上线下资源利用最大化，方便客户就近办电。",20180630,30,6,"[]",新华社：浙江电力供需紧平衡 多措并举助力迎峰度夏,2018
年中节点如何看待中国资本市场？临近年中节点，经过调整的中国资本市场将走向何方？多家市场机构认为，央行年内第三次定向降准即将落地，加之最新公布的5月份财政经济数据亮点较多，这将有助于缓解市场对流动性的担忧，改善资本市场预期。“前期大规模流动性投放呵护6月底流动性环境，年中时资金面未见明显紧张。”中信证券研究部固定收益首席分析师明明指出，6月以来，央行流动性投放继续维持5月份的较大规模净投放量。截至6月24日，累计实现6740亿元流动性净投放。7月5日定向降准措施将实施，市场预计将释放7000亿元资金。大成基金首席经济学家姚余栋说，此次定向降准的时点把握巧妙，可以及时缓解上半年的资金紧张，同时可以提前释放7月、8月的市场压力。如果将流动性视为金融市场的血脉，那么实体经济就是金融市场的基石。国家统计局27日发布数据显示，今年1至5月，全国规模以上工业企业利润同比增长16.5%，增速比1至4月份加快1.5个百分点。其中，5月增长21.1%，比4月增速减缓0.8个百分点。从行业来看，1至5月，在41个工业大类行业中，31个行业利润总额同比增加。经济是财政的基础，财政数据也验证了这样的结果。财政部数据显示，今年前5个月，全国财政收入同比增长12.2%，其中税收收入增长15.8%。5月份单月，全国财政收入17631亿元，同比增长9.7%。财政部综合司有关负责人说，前5个月中国财政收入继续保持较快增长势头，而且主体税种增长较快，主要是供给侧结构性改革不断深化，经济运行延续稳中向好态势，经济发展质量和效益提高，为财政收入实现较快增长奠定了坚实基础。银河证券首席经济学家刘锋认为，中国经济社会平稳发展大局不会改变，韧性依然可观，仍有平稳向好基础。无论外界环境如何变化，中国都将按照既定节奏，坚定推进改革开放和经济高质量发展，加快建设现代经济体系。“这都将为A股长期稳健发展奠定坚实基础。”尽管近期市场出现了一定波动，但是市场分析，目前A股市场已经有不少积极因素显现。在刘锋看来，近期市场波动是对此前流动性担忧情绪的放大，近期央行的系列举措可从一定程度上缓解市场避险焦虑。“总的来看，此次降准的结构性、指向性更加明显，有利于市场预期的逐步改善。”中信证券首席经济学家诸建芳认为，此次降准将有助于改善市场在信用收紧环境下，继续“去杠杆”对经济基本面带来压力的预期。同时，降低小微企业融资成本将改善市场对于未来信用违约的担心，有助于提升民间投资意愿。判断资本市场的长期走势最根本还是要看经济基本面和企业盈利。当前，中国经济稳中向好，大部分上市公司的业绩在持续提升，助推经济社会发展的改革措施不断落地，这些都是中国资本市场长期稳健发展的底气。,20180628,28,6,"[""中信证券""]",年中节点如何看待中国资本市场？,2018
6月27日，在山东临沂费县北站，鲁南高铁全线首对长达500米的钢轨稳稳落在无砟轨道板上，标志着沂蒙革命老区首条高铁——鲁南高铁进入铺轨施工阶段。鲁南高铁全长494公里，设计时速350公里，是山东省“三横五纵”高速铁路网的重要组成部分。,20180628,28,6,"[]",沂蒙老区首条高铁开始铺轨,2018
随着6月份最后一周的即将过去，对于网贷行业来讲，颇为不平凡的2018年上半年走向了尾声。虽然这半年中，网贷行业中充斥着转型、停业、“暴雷”等关键词，但是对在监管趋严背景下发展的网贷行业而言，这些问题的出现并非坏事，而是整体上意味着P2P网贷行业去芜存菁，向良性发展的方向转变。在6月下旬，几家行业内相对知名的网贷平台相继“暴雷”。对于投资者而言，这几家平台的倒下应为人们敲响了警钟——这些平台在出现问题之前，似乎都很“健康”：如这几家平台中，运营时间较短的平台也已有3年之久；有的网贷平台还冠名综艺节目、电视剧等，营销“六”的飞起。 但是如果从交易模式或信息披露的角度来看的话，却很难不让人在心中打个问号：如他们普遍存在信息披露不透明、缺乏银行存管，以及产品综合投资收益高等特征——而这些早就理应引起投资人对平台经营风险的警觉。在金融扩张的背景下，这些平台存在的问题或许会被掩盖，但在银行表外资产回表，去杠杆去通道，以及互联网金融监管更加严格的背景下，这一类平台风险暴发并不意外。网贷行业在发展初期，由于监管缺失，经历了一段野蛮生长的阶段，积累了一定的风险，而随着P2P网贷平台监管逐步深化，行业准入要求提高，问题平台开始有序淘汰，风险正在逐步化解。网贷之家数据显示，截至2018年5月底，P2P网贷行业正常运营平台数量下降至1872家，相比4月底减少了5家，延续了近两年来的持续下降态势。问题平台涉及贷款金额占P2P网贷行业贷款余额的比例为3%，也为近年来的低点。随着网贷行业合规发展逐步入正轨，预计网贷行业也将逐步实现良币驱逐劣币，更加合规、审慎经营的网贷平台将脱颖而出。网贷行业去芜存菁，也将为投资人创造更良好的理财体验。,20180630,30,6,"[""银行""]",金融业严监管助力网贷平台去芜存菁,2018
28日，中国科学院科技促进发展局、中国科学院北京分院、中关村科技园区管理委员会联合发布《关于促进中科院科技成果在京转移转化的若干措施》，采取十项新举措支持更多科技成果在北京转化落地。28日，中国科学院科技促进发展局、中国科学院北京分院、中关村科技园区管理委员会联合发布《关于促进中科院科技成果在京转移转化的若干措施》，采取十项新举措支持更多科技成果在北京转化落地。中国科学院是中国自然科学最高学术机构、自然科学与高技术综合研究发展中心，具有丰富的科技人才和原始创新成果。中关村在北京建有16个分园，在创新创业、孵化服务和产业培育等具备良好基础，是科技成果转化的重要载体。双方计划采取十项具体举措，整合创新资源，促进科技成果在京转化。部分举措将在2020年前完成，其余将长期建设维护。双方将支持建设一批专业化科技成果转移转化平台并提升其专业化服务能力，还将共同支持科技成果中试平台建设，支持中关村开放实验室开放共享。此外，双方计划建立科技成果项目库，挖掘并支持颠覆性创新项目，支持在中关村示范区各分园实施成果转化。同时，还将促进中关村示范区各分园与中科院下属单位精准对接，支持中关村示范区各分园为中科院科技成果转化提供配套条件。在资金方面，双方将推动建立成果转化子基金，推动中科院相关单位与投资机构合作设立成果转化基金。中关村科技园区管理委员会副主任赵慧君解读此项政策：一是注重建设专业化科技成果转化服务机构，让专业人做专业的事，实现“做得专”；二是注重科技成果项目源的筛选储备，联合建立项目库，实现“找得到”；三是注重各方协同形成合力，解决成果转化最后一公里问题，实现“转得出”；四是注重提升中关村各分园承载能力，加大配套服务力度，实现“落得下”。据介绍，中科院与中关村管委会的合作由来已久，共组织完成7届中关村技术转移奖励评选工作，奖励科技成果转化项目77项、技术转移服务团队186家次。,20180628,28,6,"[]",十项新举措加速中科院与中关村联合科技成果转化,2018
29日，中国人民银行会同银保监会、证监会、国家发展改革委、财政部等联合召开全国深化小微企业金融服务电视电话会议。会议认为，小微企业是经济新动能培育的重要源泉。各部门要充分认识深化小微企业金融服务的重要性和艰巨性，把做好小微企业金融服务作为服务实体经济、防范化解金融风险的重要抓手，加大政策贯彻落实力度，切实改进小微企业金融服务。要坚持“量价”并重，平衡收益与风险，统筹综合成本与融资成本，兼顾商业可持续与履行社会责任，持续完善小微企业贷款成本管理长效机制，确保实现“两增两控”目标。要注重发挥财税政策的正向激励作用和融资担保基金的引导带动作用，落实“放管服”要求，创新支持方式，抓好政策落地见效，增强政策的精准性。中国人民银行行长易纲在会上表示，近期将安排增加支小、支农再贷款和再贴现限额各500亿元，合计1500亿元，调整后全国再贷款再贴现的总限额接近1万亿元，并从放宽申请条件、扩展抵质押品范围、加强精准聚焦、创新借用模式等方面对再贷款申请考核进行简化优化。同时，将商业银行单户授信500万元以下的小微企业贷款纳入中期借贷便利的合格抵押品范围；支持盘活信贷资源1000亿元以上，将小微企业贷款资产支持证券基础资产由单户授信100万元以下放宽至500万元以下；改进宏观审慎评估体系，增加小微企业贷款考核权重等政策措施。在会上，易纲提出，要坚持不懈把金融服务小微企业工作推向深入：一是增加小微企业贷款户数，二是扩大小微企业贷款投放，三是适度降低小微企业贷款成本，四是有效控制风险形成小微企业贷款的商业可持续长效机制。,20180630,30,6,"[""银行""]",五部门部署深化小微企业金融服务工作,2018
昨日，中国银保监会针对中华联合财产保险股份有限公司发布一则监管函。监管函显示，2017年10月16日至27日，检查组对该公司保险资金运用情况进行了现场检查，发现该公司存在资金运用制度不健全、投资管理部门未保持独立、股权投资运作不规范等问题。依据相关规定，现对中华联合财产保险股份有限公司提出以下监管要求：一、责令该公司对资金运用工作进行整改，期限为本监管函下发之日起6个月，整改期间不得新增股权投资业务。二、该公司应当建立健全保险资金运用的管理制度和内控机制；明确资金运用各岗位职责，保持资金运用的内控健全性与运作独立性；完善投资业务运作机制，强化投资全流程合规管理。对中华联合财产保险股份有限公司资金运用现场检查发现的问题我会于2017年10月16日至27日对中华联合财产保险股份有限公司(中华财险)进行了资金运用现场检查，发现的主要问题如下：一、资金运用制度不健全中华财险保险资金投资管理执行中华联合保险集团股份有限公司的相关制度，除《农险大灾风险准备金资金管理办法》外，公司未制定完备的保险资金投资管理制度。上述事实违反了《保险资金运用管理办法》(保监会令2018年1号)第四十条关于保险机构应当建立健全保险资金运用管理制度的规定。二、投资管理部门未保持独立中华财险投资管理部未正式任命负责人，由财务管理部负责人兼任部门负责人，投资管理运作未能遵循独立性原则。上述事实违反了《中国保监会关于印发〈保险资金运用内部控制指引〉及应用指引的通知》(保监发〔2015〕114号)附件1《保险资金运用内部控制指引(GICIF)》第五条关于保险资金运用应保持独立性的规定。三、股权投资运作不规范中华财险在开展个别项目的直接股权投资时，未进行完善的尽职调查及合规评估。上述事实违反了《保险资金投资股权暂行办法》(保监发〔2010〕79号)第十八条关于保险资金直接股权投资应履行合规及法律尽职调查的规定。,20180629,29,6,"[""保险""]",中华联合财险遭监管：存在股权投资运作不规范等问题,2018
解决企业工资拖欠问题部际联席会议日前通报了2017年度保障农民工工资支付工作考核情况，10个省(市)被评为A级，18个省(区、市)和新疆生产建设兵团被评为B级，3个省(区)被评为C级。部际联席会议对考核等级为C级的三省区人民政府负责同志进行约谈，督促落实属地监管责任。为切实保障农民工劳动报酬权益，力争到2020年实现农民工工资基本无拖欠的工作目标，国务院办公厅于去年12月印发《保障农民工工资支付工作考核办法》，决定从2017年到2020年，每年对各省级政府开展一次考核，于考核年度次年年初开始，4月底前完成。考核结果分为A、B、C三个等级，对考核等级为A级的，由部际联席会议予以通报表扬；对考核等级为C级的，由部际联席会议对该省级政府有关负责人进行约谈，提出限期整改要求。通报指出，过去一年来，拖欠农民工工资问题高发多发的态势进一步得到遏制。但从考核情况来看，不同地区之间这项工作开展不平衡。需要重点解决的问题是，按月足额支付工资、农民工实名制管理、工资保证金、农民工工资专用账户管理等保障工资支付的制度措施还没有全面落地，政府投资工程项目欠薪问题仍较为突出，属地监管责任需要进一步落实。约谈强调，各地区特别是被约谈地区要切实提高政治站位，进一步加大保障农民工工资支付工作力度。约谈要求，要坚持标本兼治，强化综合治理，把功夫真正下在平时，进一步完善体制机制，提高治欠保支工作的系统性、科学性、实效性。特别是要加强欠薪源头治理，大力清理规范工程建设领域市场秩序，加强政府投资工程项目资金管理；同时，进一步加强劳动保障监察执法，加大对欠薪违法行为的惩戒力度，用好用足拖欠农民工工资“黑名单”管理和联合惩戒机制。被约谈地区应在两周内制定报送整改方案，部际联席会议办公室将督促落实。,20180629,29,6,"[]",农民工欠薪高发态势得到遏制,2018
21日上午，黄石市发改委召开全市防范化解企业债券风险专题会议，认真学习《湖北省发展改革委省政府金融办省国资委关于规范和加强全省企业债券融资工作的通知》、《湖北省发展改革委省财政厅转发国家发展改革委办公厅财政部办公厅关于进一步增强企业债券服务实体经济能力严格防范地方债务风险的通知》等文件精神。传达了打好三大攻坚战、防范化解金融风险，促进经济高质量发展的相关政策及工作要求，据了解，为进一步落实防范化解金融风险金融服务实体经济，贯彻促进经济高质量发展要求，市发改委建立了工作专班，定期召开例会，听取各单位防范化解金融风险工作汇报，发现并解决工作中的问题。专题会上，各融资平台就债务落实情况、面临的主要问题以及下一步计划安排均进行了详细汇报。统计资料显示，目前存续期债券余额稳定，并采取了制定风险规避方案、优化债务结构、创新融资工具、进一步盘活资产等措施，做实资金保障，严格防范风险。据黄石市发改委相关负责人介绍，下一步，黄石市发改委将按照防风险、促创新、强监管的思路，采取“四个一”的措施，把企业债券风险防控放在首位。一是落实一个监管办法，按照《关于规范和加强全省企业债券融资工作的通知》要求，市发改委将加强企业债券存续期监管及信用监督，规范和加强企业债券融资工作。二是进行一次政策培训，市发改委将按照要求对本地企业有针对性地开展企业债券政策知识等相关培训。三是推进一批创新试点，按照国家、省发改委对企业债券申报发行的总要求，市发改委将积极研究开发绿色债等新品种，挖掘培育更多的后备资源。四是再开展一次风险排查，为防范债券违约风险、维护全市债券市场稳定、保护投资者合法权益，市发改委将持续组织有关发债企业及中介机构认真落实国家和省有关要求，更加扎实开展此项工作，全面摸底、逐个排查、准确预判和掌握风险点，做到早发现、早处置、早化解。,20180630,30,6,"[]",黄石市发改委召开全市防范化解企业债券风险专题会议,2018
近年来，青岛开发区紧紧围绕推动转型升级和创新发展主线，创新外资利用方式，推动开发区工作再上新台阶。在商务部发布的2017年国家级经济技术开发区综合发展水平考核评价中，青岛开发区综合排名位列第五，这是青岛开发区连续12次跻身全国综合评价前五强。在2017年被列入考核的五大类指标中，青岛开发区产业集聚、科技创新、生态环保、行政效能四大类指标处于全国领先水平。考核的53项指标中，有41项指标优于全国平均水平，产业基础类指标位居全国前五强，利用外资和对外贸易均进入全国前十位。布局高端新兴产业2017年，青岛经济技术开发区实现地区生产总值2155亿元，同比增长10%；规模工业产值3701亿元，同比增长0.2%；固定资产投资991亿元，增长0.2%；进出口总额1298亿元，同比增长6.9%，其中出口629亿元，增长4.7%；实际利用外资12亿美元，同比增长1.8%。这些骄人成绩的背后离不开青岛开发区多年来坚持“双措并举”优化产业布局，大力发展高端新兴业态，重点打造高端装备制造产业园、智慧物流产业园、生命健康产业园等现代化智能园区，高端制造和新兴产业项目。这些不仅成为外资实际到账的“压舱石”，更进一步提升了港口物流、汽车制造等传统产业集群发展活力。产业转型正带动区域经济新一轮的升级发展。青岛开发区瞄准智能制造领域，升级高端装备产业智能化。推进中的山东省机器人智慧产业园计划投资120亿元，规划占地2000亩，总建筑面积240万平方米，项目一期总投资13亿元。产业园将打造以研究开发、制造工业机器人和服务机器人为主，兼具机器人研发、机器人科普教育、机器人孵化、机器人展览等多功能的省内最大的智能机器人孵化基地。在物流领域，青岛开发区依托港口物流传统优势，重点吸引高端现代物流业项目。正在建设的香港胜狮太平货柜冷箱项目总投资2亿美元，拥有世界领先的现代物流冷链技术，预计投产后年产6万个标准冷藏箱，产值30亿元，利税2.5亿元，实现就业2500人。青岛开发区突出生命健康产业发展，区内高端医疗服务和生物医药企业聚集。总投资4亿美元的澳大利亚国际健康产业园项目占地600亩，将打造成集养老居住、休闲养生、康复护理等功能于一体的综合性养老服务机构。正在洽谈推进的复旦大学国际医疗器械研发制造产业园项目，主要建设国家级医疗器械研发中心、医疗器械技术转化公共服务平台、医疗器械创新(创业)国际交流和培训中心及国际产业园区，将打造国际一流的以心血管等领域为主的医疗器械创新创业孵化器及创业者培训基地。青岛开发区还致力于改造提升汽车产业链，打造“千亿级”产业集群。在青岛开发区，先后有日本住野精密汽车零部件、韩国世亚总部及研发中心等一系列高端汽车配套项目落户。开发区将形成以上汽通用五菱整车为龙头、配套产业并进发展、产值过千亿元的汽车产业集群。在致力于带动区域经济增长的同时，青岛开发区坚持绿色发展理念。以绿化提升城市品质，全区林木绿化率35.6%，城区绿化覆盖率45.8%。区内人文环境浓厚，基层文化服务网络健全，已形成15分钟文化圈。优化营商环境发掘引资潜力在汲取上海自贸试验区改革经验的基础上，青岛开发区以便利化为导向，完善项目行政审批机制；发挥先行先试优势，实施审批和监管分离，在全省率先成立首家行政审批局，实现“一个窗口受理，一枚印章审批”的集中审批运行模式。在服务方面，青岛开发区完善投产运营项目日常服务机制；加大企业运营服务，定期走访了解，建立政银企平台，着力解决企业运营过程中的资金、用工、配套等方面问题，优化营商环境，促进老树发新芽。2016年以来，香港胜狮太平货柜、葡萄牙泰纳瑞斯等10余个项目实现增资，总投资规模超过10亿美元。目前，青岛开发区已有近60个国家和地区的客商来区投资，累计引进投资过千万美元项目520个、世界500强投资项目75个。,20180628,28,6,"[""机器人"",""泰纳瑞斯""]",青岛开发区实现区域经济新发展,2018
中国人民银行货币政策委员会2018年第二季度(总第81次)例会6月27日在京召开。会议指出，要继续密切关注国际国内经济金融走势，加强形势预判和前瞻性预调微调。稳健的货币政策保持中性，要松紧适度，管好货币供给总闸门，保持流动性合理充裕，引导货币信贷及社会融资规模合理增长。继续深化金融体制改革，健全货币政策和宏观审慎政策双支柱调控框架，疏通货币政策传导渠道。,20180628,28,6,"[""银行""]",央行：管好货币供给总闸门 保持流动性合理充裕,2018
