contents,date,day,month,related,title,year
“国家大学科技园顺德创新园区，仅2018年上半年，就有30多项学校专利作价3000余万、吸引社会投资5000万合作创办了10家科技企业。”6月28日，华南理工大学副校长朱敏说。2018年5月，科技部批复同意广东省建设珠三角国家科技成果转移转化示范区，成为9个国家科技成果转移转化示范区之一。6月28日上午，广东召开珠三角国家科技成果转移转化示范区推进会，标志着示范区建设正式全面启动。广东省科技厅厅长王瑞军表示，示范区以广州、深圳为双引擎，依托广深科技创新走廊，着力打造具备国际影响力、连接粤港澳大湾区的科技成果转化核心枢纽，辐射带动珠三角其他7个地市依托自身优势开展特色鲜明的试点示范，形成区域联动、协调发展、因地制宜、各具特色的发展格局。当天，广东省科学技术厅与广东省知识产权局签订合作框架协议，双方将合力推动高新技术企业发展、省实验室建设、高价值专利培育、高新技术产业开发区创新发展、专业镇先进制造中心打造等方面工作。,20180630,30,06,"[""深科技""]",珠三角国家科技成果转移转化示范区启航,2018
据报道，被生态环境部专门“点名”批评的国内第一大钢铁民企沙钢集团，近日正在就集团内部的环境问题进行一番彻底的清查与整治。沙钢集团昨日发布消息显示，成立由公司董事长沈彬挂帅、总经理施一新任组长的工作领导小组，围绕大气污染治理、水环境综合整治、固废噪音综合治理、环保设施专项检查、完善环保管理措施等五个方面开展专项整治行动。,20180701,01,07,"[]",被生态环境部“点名”批评 沙钢成立“环保委员会”,2018
近日，发改委发布《关于创新和完善促进绿色发展价格机制的意见》(《意见》)。《意见》指出，建立有利于节约用水的价格机制，建立充分反映供水成本、激励提升供水质量的价格形成和动态调整机制，逐步将居民用水价格调整至不低于成本水平，非居民用水价格调整至补偿成本并合理盈利水平。相关意见原文如下：建立健全补偿成本、合理盈利、激励提升供水质量、促进节约用水的价格形成和动态调整机制，保障供水工程和设施良性运行，促进节水减排和水资源可持续利用。(一)深入推进农业水价综合改革。农业水价综合改革试点地区要将农业水价一步或分步提高到运行维护成本水平，有条件的地区提高到完全成本水平，全面实行超定额用水累进加价，并同步建立精准补贴和节水奖励机制。完成农业节水改造的地区，要充分利用节水腾出的空间提高农业水价。2020年底前，北京、上海、江苏、浙江等省份，农田水利工程设施完善的缺水和地下水超采地区，以及新增高效节水灌溉项目区、国家现代农业产业园要率先完成改革任务。(二)完善城镇供水价格形成机制。建立充分反映供水成本、激励提升供水质量的价格形成和动态调整机制，逐步将居民用水价格调整至不低于成本水平，非居民用水价格调整至补偿成本并合理盈利水平；进一步拉大特种用水与非居民用水的价差，缺水地区二者比价原则上不低于3:1。适时完善居民阶梯水价制度。(三)全面推行城镇非居民用水超定额累进加价制度。对标先进企业，科学制定用水定额并动态调整，合理确定分档水量和加价标准，2020年底前要全面落实到位。缺水地区要从紧制定或修订用水定额，提高加价标准，充分反映水资源稀缺程度。对“两高一剩”等行业实行更高的加价标准，加快淘汰落后产能，促进产业结构转型升级。(四)建立有利于再生水利用的价格政策。按照与自来水保持竞争优势的原则确定再生水价格，推动园林绿化、道路清扫、消防等公共领域使用再生水。具备条件的可协商定价，探索实行累退价格机制。,20180702,02,07,"[]",发改委：居民用水价逐步调至不低于成本水平,2018
继富士康之后，又一家台湾科技大厂联华电子宣布要登陆大陆A股。继富士康之后，又一家台湾科技大厂联华电子宣布要登陆大陆A股。台湾联华电子29日傍晚宣布，经董事会决议，其旗下子公司和舰芯片制造(苏州)股份有限公司(“和舰公司”)，与另一大陆子公司联芯集成电路制造(厦门)有限公司，以及和舰公司从事IC设计服务业务的子公司联暻半导体(山东)有限公司一起，由和舰公司向中国证监会申请首次公开发行人民币A股股票，并向上海证券交易所申请上市交易。联电总经理王石表示，为因应大陆半导体市场的快速成长，并考量公司与集团整体长远发展，联电大陆地区的晶圆专工及IC设计服务业务由和舰公司统筹，提供客户完整的IC制造解决方案。王石表示，通过上市A股，和舰公司可拓展大陆市场，以进一步提升产能规模、技术品质，并提高行业竞争门槛、强化公司既有竞争优势。据悉，和舰公司的营收比重仅占联电合并营收的11%左右，此次拟在A股上市新股发行股数占和舰公司发行后总股本11%左右，联电仍将持有和舰公司约87%的股权。6月8日，台湾电子制造巨头鸿海集团旗下子公司富士康工业互联网股份有限公司在上交所挂牌上市。联电是台湾半导体晶圆代工巨头，提供先进制程与晶圆制造服务，为IC产业各项主要应用产品生产芯片。联电现有11座晶圆厂，遍及亚洲各地，每月可生产逾50万片芯片，全球员工超过19000人。,20180629,29,06,"[]",台湾联华电子宣布大陆子公司将申请登陆A股,2018
29日人民银行会同银保监会、证监会、发改委、财政部等联合召开全国深化小微企业金融服务电视电话会议。易纲称，各金融机构要切实下沉服务重心，聚焦小微企业中的薄弱群体，创新金融产品和服务，改造信贷流程和信用评价模型，切实扩大对小微企业的信贷投放和覆盖面。要有效防范风险，优化金融服务小微企业的体制机制和生态环境，依法依规查处小微企业和金融机构弄虚作假、骗贷骗补等违法违规行为，确保各项政策真正惠及小微企业。,20180629,29,06,"[""银行""]",易纲：切实扩大对小微企业的信贷投放和覆盖面,2018
，预期51.6，前值51.9。中国6月官方非制造业PMI55.0，预期54.8，前值54.9。,20180630,30,06,"[]",中国6月官方制造业PMI51.5,2018
7月1日，包括北京、天津等在内的全国多个城市调整了职工住房公积金缴存基数，1.37亿住房公积金缴存职工的钱包或将受影响。公积金资金池规模不断扩大，然而大量资金却处于“沉睡”中。其中不乏有贷款额度无法满足首付刚需、办理手续复杂、审批时间较长等问题。近年来，政策层层疏导，力图“养金千日”最终顺利实现“用金一时”。结余缴存基数的调整也将带动各地住房公积金月缴存额上限的变化，据不完全统计，今年以来已有北京、上海、广州、昆明、丽水等多个城市陆续发布通知，将调整住房公积金缴存基数上限或月缴存额上限。其中，北京住房公积金月缴存额上限将上调为6096元，较去年提高548元。住房公积金制度实行近20年，本属互助性质的一个资金池，截至2017年底，北京地区住房公积金累计归集住房公积金11116.27亿元，首次突破万亿元大关。而住房公积金个人贷款方面，2017年贷款发放额同比减少50.1%。据住建部、财政部、人民银行近日联合发布的《全国住房公积金2017年年度报告》显示，截至2017年末，全国住房公积金缴存总额达到124845.12亿元，缴存余额51620.74亿元；发放住房公积金9534.85亿元，比上年降低24.93%。与此同时，代替公积金贷款购房的商贷购房方式也不是购房者的最佳选择。全国统一公积金贷款利率五年以上年利率为3.25%。然而商业贷款基准利率五年以上为4.9%。在商贷购房利率远高于公积金贷款的情况下，国家公积金缴存账户里依然有数万亿元资金“沉睡”。住房公积金由两部分组成，一是个人工资中扣一部分，二是单位缴纳一部分。这种缴纳行为是长期的，按照法律规定只要职工在职期间都要缴纳，一直到退休。与养老、医疗等社保公共账户管理方式不同，个人和单位缴纳的住房公积金悉数进入个人账户，属于个人所有，专项用于住房。束缚从公积金缴存账户里的大额数字，到支持现实生活中的房屋购买，束缚公积金流向购房贷款的原因也有多重。中原地产首席分析师张大伟告诉北京商报记者：“其实原因非常简单，从贷款角度看，公积金政策最大的弊端是上限额度太低，远不能支撑刚需贷款。”张大伟分析，以北京为例，北京公积金贷款上限为120万元。2017年北京存量的商品住宅单套平均成交金额已经达到了781万元，想用公积金贷款，首付必须要660万元。此外，三四线城市的公积金贷款额度更不如人意。厦门、珠海的单人贷款额度只有30万元，夫妻双方共同贷款额度能达到50万元，但对于首付款来说仍是杯水车薪。在房价高涨的今天，越是买不起房的中低收入家庭越难提取公积金，导致现在的住房公积金已经成为了少数首付能力强的人购买改善性住房的工具。对于切实需要解决住房问题的人，公积金无法提供帮助，只有求助较高利率的商贷以解燃眉之急。公积金贷款首付额度过低，是住房公积金被诟病的重要原因之一。然而折中的方法——组合贷也未见成效。组合贷是指符合个人住房商业性贷款条件的借款人，又同时缴存住房公积金的，在办理个人住房商业贷款的同时，还可以申请个人住房公积金贷款。首先，办理组合贷款手续繁琐，等于分别办理了一次公积金贷款加一次商贷；其次，后续置业升级会受到“牵连”，购房者再次买房算作二套房；而直接使用公积金贷款买房，只要还清贷款，还可按照首套房的标准再次申请公积金贷款买房。此外，承办银行少、手续费多等问题也导致组合贷的购房方式未被广泛采用。与商业贷款相比，公积金贷款的申请条款也更多。比如借款人连续缴存公积金6个月以上，且公积金账户处于缴存状态，如上海、广州等地。而天津、长沙等城市则要求连续缴存12个月以上才能贷款。此外，歧视公积金贷款买房已有先例。在去年福州开售的8家热点楼盘中，有6家明确表示拒绝公积金贷款。破局一方面是大部分公积金缴存者，从未得到过公积金的贷款支持；另一方面巨额公积金没有用于服务缴纳者改善住房，沉淀在资金池里。对此情况，各级政府也纷纷出台政策措施破局。2017年7月1日起，全国住房公积金异地转移接续平台正式开通，住房公积金异地转移接续业务已全部可以通过该平台办理，实现“账随人走、钱随账走”。打破了不同地域间住房公积金的“壁垒”。北京住房公积金管理中心自2017年下半年以来也陆续取消了9种证明，大大简化了业务办理流程，“住房公积金单位登记”纳入本市“多证合一”。北京公积金管理中心相关负责人表示，“今年底之前，通过新上线的网上办事大厅、手机App等线上渠道，可以开通线上缴存和提取公积金功能。公积金提取到账也由此前的3个工作日缩短至当天。未来，预计有90%的业务可以在网上办理”。2014年青海省出台文件，职工因患特种病、慢性病等重大疾病造成家庭生活严重困难的，凭职工医疗保险主管部门出具的证明，可以提取本人住房公积金账户内的存储余额。四川成都、广元、宜宾，江苏苏州，湖南湘潭等地也开展了职工患重大疾病提取住房公积金的业务。浙江宁波甚至在探索适婚青年结婚购房可提取父母公积金。改善公积金的使用方法是破局的另一个思路。据《2015年度人力资源和社会保障事业发展统计公报》披露，2015年五项社会保险(含城乡居民基本养老保险)支出增幅明显大于收入增幅。与之相悖的是，住房公积金近几年的缴存结余大幅增长。“社会保险基金的压力非常大，其中，基础养老金的支出压力将会随着老龄化的进程越来越大。因此，将住房公积金向养老金转化是一个不错的思路。”北京师范大学中国收入分配研究院执行院长李实表示，作为住房改革的历史产物，绝大部分人不能从中受益，为此，没有住房需求的参保人可将其部分资金转给养老金。,20180702,02,07,"[""保险"",""银行""]",5万亿公积金怎么用,2018
6月28日，“珠三角国家科技成果转移转化示范区推进会”在广州召开，广东省新近成为9个国家科技成果转移转化示范区之一，标志着该示范区建设全面启动。广东省副省长黄宁生出席会议并授牌。据了解，广东创建珠三角国家科技成果转移转化示范区，预计到2020年，技术自给率将超过75%，科技进步贡献率超过60%。（中国发展网）6月28日，“珠三角国家科技成果转移转化示范区推进会”在广州召开，广东省新近成为9个国家科技成果转移转化示范区之一，标志着该示范区建设全面启动。广东省副省长黄宁生出席会议并授牌。据了解，广东创建珠三角国家科技成果转移转化示范区，预计到2020年，技术自给率将超过75%，科技进步贡献率超过60%。特别是先进制造业科技成果转化成效显著，推动形成10个产值超100亿元的智能制造产业基地；形成20—30个具有较强国际竞争力的创新型产业集群，珠江西岸规模以上装备制造业实现产值达22000亿元。,20180630,30,06,"[]",珠三角国家科技成果转移转化示范区建设启动,2018
8月1日起微信信用卡还款将收0.1%手续费腾讯理财通今天发出公告，调整了还信用卡功能的免费规则，自2018年8月1日起，仅有理财通铂金、黄金会员的信用卡还款手续费继续享受全免政策，“爱定投计划”固定转入500元以上的用户也可以继续享受免费还款服务，除此之外，所有理财通用户的每笔信用卡还款都将被收取0.1%的费用，最低一毛钱。腾讯理财通今天发出公告，调整了还信用卡功能的免费规则，自2018年8月1日起，仅有理财通铂金、黄金会员的信用卡还款手续费继续享受全免政策，“爱定投计划”固定转入500元以上的用户也可以继续享受免费还款服务，除此之外，所有理财通用户的每笔信用卡还款都将被收取0.1%的费用，最低一毛钱。,20180701,01,07,"[]",8月1日起 微信信用卡还款将收0.1%手续费,2018
6月28日，中国对外承包工程商会会长房秋晨在“第三届‘一带一路’高峰论坛”上公布了2017年我国对外基建投资的最新数据：全球新签合同额和完成营业额同比增长8.7%、5.8%，分别达2653亿美元、1686亿美元，其中，“一带一路”沿线国家的占比均过半。对外基建投资向沿线国家集中“从市场分布来看，基建业务正加速向‘一带一路’沿线国家集中。”房秋晨指出。2017年中国企业在“一带一路”沿线国家市场新签合同额达到了1443亿美元，占同期新签合同额的54.4%，完成营业额855亿美元，占同期总额的50.7%，均超过了中国企业在全球企业市场份额的一半。据中国对外承包工程商会发布的《2018年“一带一路”国家基础设施发展指数报告》称，“一带一路”沿线国家基础设施投资与建设的关注度持续提升，各国基建市场潜力将得到进一步释放，“一带一路”国家基础设施投资与建设的发展前景令人期待。同时，房秋晨指出，当下，行业发展面临的挑战也不容忽视。企业参与“一带一路”建设还面临诸多风险，比如国际基建市场不确定因素增加，石油、钢铁仍处于低位。许多国家财政紧张，基础建设资金匮乏，部分国家金融市场波动，地缘政治风险、国家主权风险、安全风险、经济风险、贸易和投资保护、单边主义、逆全球化思潮等将在相当长一段时间内给国际基础设施投资与建设带来重大的挑战。“一带一路”沿线基建将走向何方？房秋晨认为，未来相当长一段时期内“互联互通”仍将是各国基础设施建设的重点。公路、铁路、港口、机场等建设将保持旺盛的需求，部分国家和地区的城市化发展也为房地产市政等民生工程提供长期发展机遇。能源和电力是各国优先发展的领域，特别是电力网络、清洁能源将成为重点投资方向。以电力为例，据中国能源建设股份有限公司董事长汪建平介绍，“一带一路”沿线的65个国家(包括中国)目前装机总量是10亿千瓦，人均装机是0.3千瓦，而中国的人均装机是1.3千瓦。用电量方面，“一带一路”沿线国家平均每人每年的用电量是1600千瓦时，而中国平均每人每年的用电量达4500千瓦时。据汪建平预测，到2020年，“一带一路”沿线电力增长的空间大概是4.2亿千瓦，需要的投资1.2万亿美元。此外，业务模式方面，房秋晨认为，参与项目投融资、建研一体化、跨界合作将成为沿线基建业务新引擎、新常态。越来越多政府和国外业主希望承包方具备综合竞争优势，包括有效整合利用政策性、商业性和开发性资金，由承建者向开发商转变，能提供项目全产业链综合服务方案，包括规划、设计、咨询、运营、维护、管理等等。由单一项目建设者转向综合经济开发，从而拉动当地产业升级和经济发展。“香港已经形成了一个非常好的‘走出去’的生态，香港特区政府也一直大力推动香港在‘一带一路’倡议下担当‘超级联系人’的角色。未来，内地和香港的企业应该去深度合作。”房秋晨说，香港企业在语言、法律、会计、标准、投融资、管理咨询、服务业等方面有非常强的优势，而内地企业在资金、施工技术、项目管理方面有一定的优势，在一些新兴市场发展中国家享有较高的市场占有率，在基建领域有着较强的竞争力和潜在的合作需求，因此两地企业在“一带一路”沿线国家的基建合作潜力巨大。,20180629,29,06,"[""房地产"",""中国能源建设""]",2017年我国对外基建业务规模再扩大  “一带一路”沿线市场份额过半,2018
6月25日，2018年度深圳市积分入户指标申请工作正式启动，计划指标为1万个。25日起，申请人可通过深圳市公安局门户网站申请，截止日期为9月30日。此外，今年深圳市积分入户申请平台更新，申请人还可在申请填报阶段掌握实时比对信息。作为深圳首个积分入户政策，该办法试行期为3年，自2017年7月17日起正式实施。,20180629,29,06,"[]",深圳下月实施积分入户政策 申请25日正式启动,2018
7月1日，养老保险基金中央调剂制度正式实施，标志着我国基本养老保险全国统筹迈出关键一步。记者获悉，下一步，人社部将会同有关部门对中央调剂基金加强管理和监督，确保基金安全。据权威人士透露，未来会进一步加强基金风险防控，充分利用大数据资源共享等新技术手段，加大对贪污挪用欺诈冒领等违法违规行为的查处力度。特别要加强基金监管法治、机制建设，健全协同机制，破解监管重复和监管缺位并存的问题，提升监管的强制力和约束力。（经济参考报）7月1日，养老保险基金中央调剂制度正式实施，标志着我国基本养老保险全国统筹迈出关键一步。《经济参考报》记者获悉，下一步，人社部将会同有关部门对中央调剂基金加强管理和监督，确保基金安全。人社部副部长游钧近日在国新办举行的国务院政策例行吹风会上指出，由于人口抚养比差异等原因，省际之间基金不平衡的问题越来越突出，靠省级统筹难以解决，需要进一步提高统筹层次，在全国范围对基金进行适度调剂。“以往我国基本养老保险基金停留在省级统筹层面，基金征缴收入无法在全国层面调盈补缺，造成基金结余与财政补助同步增长的局面，部分历史债务沉重、人口赡养条件恶化的省份，只能依赖财政补助资金落实养老金‘保发放’责任。”中国宏观经济研究院副研究员关博在接受《经济参考报》记者采访时表示。游钧也指出，各地的缴费基数、费率标准、待遇水平存在较大差异，难以一步实现理想化的基金统收统支的全国统筹模式。先建立基金中央调剂制度，作为全国统筹的第一步，来缓解省际之间、地区之间的养老保险基金不平衡的矛盾，增强基本养老保险制度的可持续性。“中央调剂金制度只是一种过渡，未来的方向是保证统收统支，改变制度分设、待遇悬殊、地区分割、负担不均的局面。”中国社会保障学会养老金分会会长何文炯表示。中国劳动和社会保障科学研究院院长金维刚表示，实行全国统筹有利于在全国范围内实现政策法规、管理体制、信息系统的统一，完善养老保险的一些制度和相关的政策，缩小地区之间的差异，也有利于劳动力的流动和公平竞争。此外，还能为适当降低企业年金基本保险费率提供操作的余地，为越来越多的企业建立企业年金打开新的发展空间。值得一提的是，保障养老保险基金安全将成为重要政策方向。“基金安全是第一位的，怎么强化都不为过。”游钧表示，下一步，人社部将会同有关部门对中央调剂基金加强管理和监督，确保基金安全。据权威人士透露，未来会进一步加强基金风险防控，充分利用大数据资源共享等新技术手段，加大对贪污挪用欺诈冒领等违法违规行为的查处力度。特别要加强基金监管法治、机制建设，健全协同机制，破解监管重复和监管缺位并存的问题，提升监管的强制力和约束力。,20180702,02,07,"[""保险""]",养老保险基金中央调剂制度正式落地,2018
为进一步扶持小微企业融资，央行于6月24日宣布自7月5日起进行定向降准。6月25日央行、银保监会、证监会、发改委、财政部等五部门联合印发《关于进一步深化小微企业金融服务的意见》(《意见》)，从货币政策、监管考核、内部管理、财税激励、信用建设等方面提出23条短期精准发力、长期标本兼治的具体措施，缓解小微企业融资难融资贵。久旱的小微企业融资有望迎来政策的甘霖。一、定向降准与深化小微企业金融服务有利于缓解小微企业经营困难，稳定企业信心和预期由于正规金融机构对小微企业支持力度不足，小微企业融资更多依靠民间资金，但民间融资成本远高于银行贷款利率。金融机构一般贷款加权平均利率在6%左右，P2P网贷利率约9.6%，温州民间借贷登记利率超过15%，小额贷款公司等类金融机构利率则为15%至20%。今年以来，我国社会融资规模增长有所放缓，5月末，社会融资规模存量同比增长10.3%，比去年同期下降2.6个百分点；前5个月社会融资规模增量7.91万亿元，比去年同期少增1.47万亿元。社会融资增长放缓，作为“弱势群体”的小微企业也受到影响。由于监管加强，民间借贷、网络借贷活跃程度明显降低，越来越多的小微企业陷入窘境。近年来，我国经济企稳且韧性增强，但小微企业景气度仍偏低。2012年以来，国家统计局公布的小型企业PMI多数时间在50%的荣枯线以下运行，今年6月为49.6%，比上月下降0.7个百分点。此次降准和《意见》出台对于缓解小微企业融资困境可谓“及时雨”。政策集中发力、综合施策将提振小微企业的预期和信心，缓解企业的经营压力。二、“正向激励+考核约束”推动正规金融机构提升对小微企业的金融支持小微企业存在规模小、实力弱、缺乏合格的抵质押和担保物、信用度较低、抗风险能力差、生命周期偏短等问题，在融资方面面临的困难自然要比大型企业更为突出。正规金融机构对小微企业金融支持力度不足也情有可原。此次出台的定向降准、税收激励等财政货币手段对提升正规金融机构服务小微的意愿和能力非常有针对性，效果值得期待。提出的激励政策有：一是定向宽松激励。此次降准包括面向主要服务小微企业邮储银行、城商行、非县域农商行、外资银行降准0.5个百分点，可释放资金约2000亿元，主要用于支持相关银行开拓小微企业市场，发放小微企业贷款。还有增加支小支农再贷款和再贴现额度共1500亿元，将单户授信500万元及以下的小微企业贷款纳入中期借贷便利(MLF)的合格抵押品范围。二是定向降息激励。下调支小再贷款利率0.5个百分点。三是盘活存量激励。支持银行业金融机构发行小微企业贷款资产支持证券，可盘活信贷资源1000亿元以上。四是财税政策激励。从2018年9月1日至2020年底，将符合条件的小微企业和个体工商户贷款利息收入免征增值税单户授信额度上限，由100万元提高到500万元。除“正向激励”发挥“拉”的作用外，《意见》也提出一系列“考核约束”以起到“推”的作用。考核手段主要有：银行小微企业贷款同比增速和有贷款余额的户数要实现“两个高于”、加强贷款成本和贷款投放监测考核、改进信贷政策导向评估、加强对国家融资担保基金支持的融资担保公司监管等。在既“拉”又“推”的联合作用下，正规金融体系服务小微企业的意愿和资金供给能力都将得到有效提高。三、加强金融和信用体系建设，为社会资金更多流向小微企业创造条件解决小微企业融资问题需要采取一些短期扶持政策，但从长远发展着眼，更要通过健全金融体系来建立长效机制。《意见》针对服务小微企业的金融体系构建提出两方面内容：一是从资本市场入手，发展天使投资、创业投资及其退出机制，发展新三板市场、区域性股权市场等直接面向小微企业的股权融资。二是从银行体系入手，要求大型银行建设普惠金融事业部并向基层延伸服务机构网点，推进民营银行常态化设立等。良好的社会信用体系对金融体系的正常运行发挥着至关重要的作用。信用体系建设也是缓解小微企业融资难融资贵的重要措施。小微企业信用好，融资门槛才能降。为此，《意见》要求引导小微企业守法诚信经营，提升自身信用水平，推动建立联合激励和惩戒机制。近年来，国家发改委一直积极推动社会信用体系建设。按照《意见》要求，将进一步发挥信用建设支撑和保障小微企业金融服务的作用。一是强化对相关失信主体建立联合惩戒机制。要对金融机构和小微企业等有关主体落实优惠政策的具体实施行为加强事中事后监管，对发现存在内外勾结、弄虚作假、骗贷骗补等违法违规行为的建立信用记录，并采取多领域的联合惩戒措施，提升违规操作的失信成本，促进各项政策有序实施、规范落地。二是加强信用信息归集共享。目前，全国信用信息共享平台已归集各类信用信息超过225亿条，并正在加快归集有关部门和单位掌握的与融资信贷密切相关的信用信息，将依法依规与金融机构共享共用，降低信息不对称，为反映小微企业履约意愿和履约能力提供信息支撑。三是“信易+”守信激励创新行动全面启动。“信易+”系列守信激励项目的重要内容之一为“信易贷”，即在依托各级平台加强信用信息共享共用的基础上，建立综合信用评价体系，对信用状况良好的小微企业提供更便捷的融资服务通道和更优惠的信贷利率等，推进“信用有价”在融资授信环节有效落地。信用信息的归集整合共享和信用联合奖惩机制的建立，有利于银行、天使投资和创业投资进一步了解小微企业信用水平，从而放心贷、放心投；同时有利于降低小微企业借贷的市场交易成本，从而降低小微企业资金成本中的风险溢价。(国家信息中心预测部李若愚),20180629,29,06,"[]",多管齐下 小微企业融资逢政策甘霖,2018
近日，市场传言发改委正考虑禁止企业发行364天期美元债，以防范风险。发改委外资司有关负责人29日称，发改委等国务院有关部门并未考虑禁止企业境外发债，以上传言没有依据。,20180630,30,06,"[]",发改委：并未考虑禁止企业境外发债,2018
记者30日晚从海口市旅游发展委员会获悉，海口市当日在印尼泗水市举行“不一样的海口泗水旅游座谈会”，印尼旅游企业代表等现场感受“不一样的海口”。海口市旅发委副主任王樱茹在现场向泗水旅游业界详细介绍和海口丰富的旅游资源，以及海南入境旅游免签等便利的旅游通关政策。王樱茹表示，自今年5月1日起，海南实施59国人员入境免签政策，该政策在保留旅行社邀请接待模式的前提下，将团队免签放宽为1人起个人免签，适用对象由原来的26国扩展至59国。免签入境后，游客停留时间从15或21天统一延长至30天，此政策涵盖了印尼。利好的团队免签、离境购物退税、离岛免税购物等政策，对印尼游客入境海南旅游起到了积极的推动作用。据记者了解，今年4月28日，海口开通至印尼泗水的直飞航线，为海口与印尼的旅游合作交往提供了便利。印尼东瓜哇省旅游业联合协会会长GondonHartono表示，海口与泗水两地开通了直飞航班，并且海南拥有非常便利的入境免签政策，让泗水和全印尼游客对海口的兴趣非常浓烈。加之海口有着很多的美食、美景，成为印尼人“说走就走”赴琼旅游的动力，未来希望能体验到海口更多样、更丰富的旅游产品。印尼泗水AnekaKartika旅行社的Nanda表示，印尼游客从电视节目上看到介绍海南旅游的节目，对海口非常感兴趣，今年六月该旅行社已组织一批印尼游客前往海口旅游，对于海口的现代化城市建设和国际化旅游设施感到惊讶。王樱茹现场还对印尼旅行商的提问一一做出解答，并特别向印尼旅行商介绍了海口安全的旅游环境。王樱茹举例说，在海口出现旅游质量问题时，可随时拨打12345海口市政府服务热线，海口旅游警察将在半个小时内为游客解决问题。在座谈会上，双方达成加强和深化彼此间的旅游合作、共同促进旅游市场繁荣发展的合作意向。,20180701,01,07,"[]",海口赴印尼泗水推介“不一样的海口”,2018
近期，证监会和交易所在线索处理和市场监控中发现，一批曾因操纵市场、内幕交易、“老鼠仓”交易等违法违规行为受过查处的不法人员，再次现身市场，触碰法律底线，恣意实施严重扰乱市场秩序的违法行为。为此，证监会稽查部门依托执法大数据系统，专门对曾被证监会查处的违法主体进行了集中搜索排查，锁定了18起有“老面孔”主体参与的典型案件。证监会新闻发言人常德鹏在昨日的证监会新闻发布会上表示，按照“精准立案、精准查处、精准打击”的执法原则，证监会稽查部门近日集中部署2018年第二批专项执法行动，调配全系统执法力量重点查办这18起案件。据悉，从线索排查的初步情况看，这批案件违法主体的行为表现：一是利用他人账户，通过“马甲”掩护，隐蔽变换违法身份；二是通过虚构业务环节、拉长操作链条、销毁藏匿交易痕迹等多种方式，升级违法手段，掩饰相关违法活动；三是涉案金额巨大，行为手法凶悍，严重影响市场稳定。有的操纵市场案件累计交易金额超过100亿元，获利金额达7000万元。常德鹏表示，这批案件不少呈现非常明显的多种违法复合糅杂的特点，有的违法主体利用身份优势，或从事内幕交易，或超比例持股不披露，或恶意侵占上市公司利益，或利用未公开信息交易股票。有的违法主体综合运用连续交易、对敲、洗售、虚假申报、蛊惑等多种手法，反复操纵股票价格，反映出这类“老面孔”主体违法恶意明显、操作手法老道、对抗经验丰富的突出特点，不少主体与市场所谓的“系”“帮”关联密切，有的甚至以规避监管、边沿操作为职业，严重危害市场运行秩序，积聚市场风险，侵蚀市场信心。常德鹏表示，证监会将进一步密切与公安机关执法协作配合，通过情报导侦、信息共享、办案协同的专门工作机制，实现案件突破，以最严格的标准，坚决追究涉案人员的刑事责任，坚决让不法分子付出应有的代价。案件进展情况，证监会将及时向社会公布。,20180630,30,06,"[]",证监会集中排查锁定18起“老面孔”案,2018
